arbres,tr,nb,outg,outs,outc
1,tree1,100,0,0,0
2,tree1,100,0,0,0
3,tree1,100,0,0,0
4,tree1,100,0,0,0
5,tree1,100,0,0,0
6,tree1,100,0,0,0
7,tree1,100,0,0,0
8,tree1,100,0,0,0
9,tree1,100,0,0,0
10,tree1,100,0,0,0
11,tree1,100,0,0,0
12,tree1,100,0,0,0
13,tree1,100,0,0,0
14,tree1,100,0,0,0
15,tree1,100,0,0,0
16,tree1,100,0,0,0
17,tree1,100,0,0,0
18,tree1,100,0,0,0
19,tree1,100,0,0,0
20,tree1,100,0,0,0
21,tree1,100,0,0,0
22,tree1,100,0,0,0
23,tree1,100,0,0,0
24,tree1,100,0,0,0
25,tree1,100,0,0,0
26,tree1,100,0,0,0
27,tree1,100,0,0,0
28,tree1,100,0,0,0
29,tree1,100,0,0,0
30,tree1,100,0,0,0
31,tree1,100,0,0,0
32,tree1,100,0,0,0
33,tree1,100,0,0,0
34,tree1,100,0,0,0
35,tree1,100,0,0,0
36,tree1,100,0,0,0
37,tree1,100,0,0,0
38,tree1,100,0,0,0
39,tree1,100,0,0,0
40,tree1,100,0,0,0
41,tree1,100,0,0,0
42,tree1,100,0,0,0
43,tree1,100,0,0,0
44,tree1,100,0,0,0
45,tree1,100,0,0,0
46,tree1,100,0,0,0
47,tree1,100,0,0,0
48,tree1,100,0,0,0
49,tree1,100,0,0,0
50,tree1,100,0,0,0
51,tree2,100,0,0,0
52,tree2,100,0,0,0
53,tree2,100,0,0,0
54,tree2,100,0,0,0
55,tree2,100,0,0,0
56,tree2,100,0,0,0
57,tree2,100,0,0,0
58,tree2,100,0,0,0
59,tree2,100,0,0,0
60,tree2,100,0,0,0
61,tree2,100,0,0,0
62,tree2,100,0,0,0
63,tree2,100,0,0,0
64,tree2,100,0,0,0
65,tree2,100,0,0,0
66,tree2,100,0,0,0
67,tree2,100,0,0,0
68,tree2,100,0,0,0
69,tree2,100,0,0,0
70,tree2,100,0,0,0
71,tree2,100,0,0,0
72,tree2,100,0,0,0
73,tree2,100,0,0,0
74,tree2,100,0,0,0
75,tree2,100,0,0,0
76,tree2,100,0,0,0
77,tree2,100,0,0,0
78,tree2,100,0,0,0
79,tree2,100,0,0,0
80,tree2,100,0,0,0
81,tree2,100,0,0,0
82,tree2,100,0,0,0
83,tree2,100,0,0,0
84,tree2,100,0,0,0
85,tree2,100,0,0,0
86,tree2,100,0,0,0
87,tree2,100,0,0,0
88,tree2,100,0,0,0
89,tree2,100,0,0,0
90,tree2,100,0,0,0
91,tree2,100,0,0,0
92,tree2,100,0,0,0
93,tree2,100,0,0,0
94,tree2,100,0,0,0
95,tree2,100,0,0,0
96,tree2,100,0,0,0
97,tree2,100,0,0,0
98,tree2,100,0,0,0
99,tree2,100,0,0,0
100,tree2,100,0,0,0
101,tree3,100,0,0,0
102,tree3,100,0,0,0
103,tree3,100,0,0,0
104,tree3,100,0,0,0
105,tree3,100,0,0,0
106,tree3,100,0,0,0
107,tree3,100,0,0,0
108,tree3,100,0,0,0
109,tree3,100,0,0,0
110,tree3,100,0,0,0
111,tree3,100,0,0,0
112,tree3,100,0,0,0
113,tree3,100,0,0,0
114,tree3,100,0,0,0
115,tree3,100,0,0,0
116,tree3,100,0,0,0
117,tree3,100,0,0,0
118,tree3,100,0,0,0
119,tree3,100,0,0,0
120,tree3,100,0,0,0
121,tree3,100,0,0,0
122,tree3,100,0,0,0
123,tree3,100,0,0,0
124,tree3,100,0,0,0
125,tree3,100,0,0,0
126,tree3,100,0,0,0
127,tree3,100,0,0,0
128,tree3,100,0,0,0
129,tree3,100,0,0,0
130,tree3,100,0,0,0
131,tree3,100,0,0,0
132,tree3,100,0,0,0
133,tree3,100,0,0,0
134,tree3,100,0,0,0
135,tree3,100,0,0,0
136,tree3,100,0,0,0
137,tree3,100,0,0,0
138,tree3,100,0,0,0
139,tree3,100,0,0,0
140,tree3,100,0,0,0
141,tree3,100,0,0,0
142,tree3,100,0,0,0
143,tree3,100,0,0,0
144,tree3,100,0,0,0
145,tree3,100,0,0,0
146,tree3,100,0,0,0
147,tree3,100,0,0,0
148,tree3,100,0,0,0
149,tree3,100,0,0,0
150,tree3,100,0,0,0
151,tree1,100,1,0,0
152,tree1,100,1,0,0
153,tree1,100,1,0,0
154,tree1,100,1,0,0
155,tree1,100,1,0,0
156,tree1,100,1,0,0
157,tree1,100,1,0,0
158,tree1,100,1,0,0
159,tree1,100,1,0,0
160,tree1,100,1,0,0
161,tree1,100,1,0,0
162,tree1,100,1,0,0
163,tree1,100,1,0,0
164,tree1,100,1,0,0
165,tree1,100,1,0,0
166,tree1,100,1,0,0
167,tree1,100,1,0,0
168,tree1,100,1,0,0
169,tree1,100,1,0,0
170,tree1,100,1,0,0
171,tree1,100,1,0,0
172,tree1,100,1,0,0
173,tree1,100,1,0,0
174,tree1,100,1,0,0
175,tree1,100,1,0,0
176,tree1,100,1,0,0
177,tree1,100,1,0,0
178,tree1,100,1,0,0
179,tree1,100,1,0,0
180,tree1,100,1,0,0
181,tree1,100,1,0,0
182,tree1,100,1,0,0
183,tree1,100,1,0,0
184,tree1,100,1,0,0
185,tree1,100,1,0,0
186,tree1,100,1,0,0
187,tree1,100,1,0,0
188,tree1,100,1,0,0
189,tree1,100,1,0,0
190,tree1,100,1,0,0
191,tree1,100,1,0,0
192,tree1,100,1,0,0
193,tree1,100,1,0,0
194,tree1,100,1,0,0
195,tree1,100,1,0,0
196,tree1,100,1,0,0
197,tree1,100,1,0,0
198,tree1,100,1,0,0
199,tree1,100,1,0,0
200,tree1,100,1,0,0
201,tree2,100,1,0,0
202,tree2,100,1,0,0
203,tree2,100,1,0,0
204,tree2,100,1,0,0
205,tree2,100,1,0,0
206,tree2,100,1,0,0
207,tree2,100,1,0,0
208,tree2,100,1,0,0
209,tree2,100,1,0,0
210,tree2,100,1,0,0
211,tree2,100,1,0,0
212,tree2,100,1,0,0
213,tree2,100,1,0,0
214,tree2,100,1,0,0
215,tree2,100,1,0,0
216,tree2,100,1,0,0
217,tree2,100,1,0,0
218,tree2,100,1,0,0
219,tree2,100,1,0,0
220,tree2,100,1,0,0
221,tree2,100,1,0,0
222,tree2,100,1,0,0
223,tree2,100,1,0,0
224,tree2,100,1,0,0
225,tree2,100,1,0,0
226,tree2,100,1,0,0
227,tree2,100,1,0,0
228,tree2,100,1,0,0
229,tree2,100,1,0,0
230,tree2,100,1,0,0
231,tree2,100,1,0,0
232,tree2,100,1,0,0
233,tree2,100,1,0,0
234,tree2,100,1,0,0
235,tree2,100,1,0,0
236,tree2,100,1,0,0
237,tree2,100,1,0,0
238,tree2,100,1,0,0
239,tree2,100,1,0,0
240,tree2,100,1,0,0
241,tree2,100,1,0,0
242,tree2,100,1,0,0
243,tree2,100,1,0,0
244,tree2,100,1,0,0
245,tree2,100,1,0,0
246,tree2,100,1,0,0
247,tree2,100,1,0,0
248,tree2,100,1,0,0
249,tree2,100,1,0,0
250,tree2,100,1,0,0
251,tree3,100,1,0,0
252,tree3,100,1,0,0
253,tree3,100,1,0,0
254,tree3,100,1,0,0
255,tree3,100,1,0,0
256,tree3,100,1,0,0
257,tree3,100,1,0,0
258,tree3,100,1,0,0
259,tree3,100,1,0,0
260,tree3,100,1,0,0
261,tree3,100,1,0,0
262,tree3,100,1,0,0
263,tree3,100,1,0,0
264,tree3,100,1,0,0
265,tree3,100,1,0,0
266,tree3,100,1,0,0
267,tree3,100,1,0,0
268,tree3,100,1,0,0
269,tree3,100,1,0,0
270,tree3,100,1,0,0
271,tree3,100,1,0,0
272,tree3,100,1,0,0
273,tree3,100,1,0,0
274,tree3,100,1,0,0
275,tree3,100,1,0,0
276,tree3,100,1,0,0
277,tree3,100,1,0,0
278,tree3,100,1,0,0
279,tree3,100,1,0,0
280,tree3,100,1,0,0
281,tree3,100,1,0,0
282,tree3,100,1,0,0
283,tree3,100,1,0,0
284,tree3,100,1,0,0
285,tree3,100,1,0,0
286,tree3,100,1,0,0
287,tree3,100,1,0,0
288,tree3,100,1,0,0
289,tree3,100,1,0,0
290,tree3,100,1,0,0
291,tree3,100,1,0,0
292,tree3,100,1,0,0
293,tree3,100,1,0,0
294,tree3,100,1,0,0
295,tree3,100,1,0,0
296,tree3,100,1,0,0
297,tree3,100,1,0,0
298,tree3,100,1,0,0
299,tree3,100,1,0,0
300,tree3,100,1,0,0
301,tree1,100,5,0,0
302,tree1,100,5,0,0
303,tree1,100,5,0,0
304,tree1,100,5,0,0
305,tree1,100,5,0,0
306,tree1,100,5,0,0
307,tree1,100,5,0,0
308,tree1,100,5,0,0
309,tree1,100,5,0,0
310,tree1,100,5,0,0
311,tree1,100,5,0,0
312,tree1,100,5,0,0
313,tree1,100,5,0,0
314,tree1,100,5,0,0
315,tree1,100,5,0,0
316,tree1,100,5,0,0
317,tree1,100,5,0,0
318,tree1,100,5,0,0
319,tree1,100,5,0,0
320,tree1,100,5,0,0
321,tree1,100,5,0,0
322,tree1,100,5,0,0
323,tree1,100,5,0,0
324,tree1,100,5,0,0
325,tree1,100,5,0,0
326,tree1,100,5,0,0
327,tree1,100,5,0,0
328,tree1,100,5,0,0
329,tree1,100,5,0,0
330,tree1,100,5,0,0
331,tree1,100,5,0,0
332,tree1,100,5,0,0
333,tree1,100,5,0,0
334,tree1,100,5,0,0
335,tree1,100,5,0,0
336,tree1,100,5,0,0
337,tree1,100,5,0,0
338,tree1,100,5,0,0
339,tree1,100,5,0,0
340,tree1,100,5,0,0
341,tree1,100,5,0,0
342,tree1,100,5,0,0
343,tree1,100,5,0,0
344,tree1,100,5,0,0
345,tree1,100,5,0,0
346,tree1,100,5,0,0
347,tree1,100,5,0,0
348,tree1,100,5,0,0
349,tree1,100,5,0,0
350,tree1,100,5,0,0
351,tree2,100,5,0,0
352,tree2,100,5,0,0
353,tree2,100,5,0,0
354,tree2,100,5,0,0
355,tree2,100,5,0,0
356,tree2,100,5,0,0
357,tree2,100,5,0,0
358,tree2,100,5,0,0
359,tree2,100,5,0,0
360,tree2,100,5,0,0
361,tree2,100,5,0,0
362,tree2,100,5,0,0
363,tree2,100,5,0,0
364,tree2,100,5,0,0
365,tree2,100,5,0,0
366,tree2,100,5,0,0
367,tree2,100,5,0,0
368,tree2,100,5,0,0
369,tree2,100,5,0,0
370,tree2,100,5,0,0
371,tree2,100,5,0,0
372,tree2,100,5,0,0
373,tree2,100,5,0,0
374,tree2,100,5,0,0
375,tree2,100,5,0,0
376,tree2,100,5,0,0
377,tree2,100,5,0,0
378,tree2,100,5,0,0
379,tree2,100,5,0,0
380,tree2,100,5,0,0
381,tree2,100,5,0,0
382,tree2,100,5,0,0
383,tree2,100,5,0,0
384,tree2,100,5,0,0
385,tree2,100,5,0,0
386,tree2,100,5,0,0
387,tree2,100,5,0,0
388,tree2,100,5,0,0
389,tree2,100,5,0,0
390,tree2,100,5,0,0
391,tree2,100,5,0,0
392,tree2,100,5,0,0
393,tree2,100,5,0,0
394,tree2,100,5,0,0
395,tree2,100,5,0,0
396,tree2,100,5,0,0
397,tree2,100,5,0,0
398,tree2,100,5,0,0
399,tree2,100,5,0,0
400,tree2,100,5,0,0
401,tree3,100,5,0,0
402,tree3,100,5,0,0
403,tree3,100,5,0,0
404,tree3,100,5,0,0
405,tree3,100,5,0,0
406,tree3,100,5,0,0
407,tree3,100,5,0,0
408,tree3,100,5,0,0
409,tree3,100,5,0,0
410,tree3,100,5,0,0
411,tree3,100,5,0,0
412,tree3,100,5,0,0
413,tree3,100,5,0,0
414,tree3,100,5,0,0
415,tree3,100,5,0,0
416,tree3,100,5,0,0
417,tree3,100,5,0,0
418,tree3,100,5,0,0
419,tree3,100,5,0,0
420,tree3,100,5,0,0
421,tree3,100,5,0,0
422,tree3,100,5,0,0
423,tree3,100,5,0,0
424,tree3,100,5,0,0
425,tree3,100,5,0,0
426,tree3,100,5,0,0
427,tree3,100,5,0,0
428,tree3,100,5,0,0
429,tree3,100,5,0,0
430,tree3,100,5,0,0
431,tree3,100,5,0,0
432,tree3,100,5,0,0
433,tree3,100,5,0,0
434,tree3,100,5,0,0
435,tree3,100,5,0,0
436,tree3,100,5,0,0
437,tree3,100,5,0,0
438,tree3,100,5,0,0
439,tree3,100,5,0,0
440,tree3,100,5,0,0
441,tree3,100,5,0,0
442,tree3,100,5,0,0
443,tree3,100,5,0,0
444,tree3,100,5,0,0
445,tree3,100,5,0,0
446,tree3,100,5,0,0
447,tree3,100,5,0,0
448,tree3,100,5,0,0
449,tree3,100,5,0,0
450,tree3,100,5,0,0
451,tree1,100,10,0,0
452,tree1,100,10,0,0
453,tree1,100,10,0,0
454,tree1,100,10,0,0
455,tree1,100,10,0,0
456,tree1,100,10,0,0
457,tree1,100,10,0,0
458,tree1,100,10,0,0
459,tree1,100,10,0,0
460,tree1,100,10,0,0
461,tree1,100,10,0,0
462,tree1,100,10,0,0
463,tree1,100,10,0,0
464,tree1,100,10,0,0
465,tree1,100,10,0,0
466,tree1,100,10,0,0
467,tree1,100,10,0,0
468,tree1,100,10,0,0
469,tree1,100,10,0,0
470,tree1,100,10,0,0
471,tree1,100,10,0,0
472,tree1,100,10,0,0
473,tree1,100,10,0,0
474,tree1,100,10,0,0
475,tree1,100,10,0,0
476,tree1,100,10,0,0
477,tree1,100,10,0,0
478,tree1,100,10,0,0
479,tree1,100,10,0,0
480,tree1,100,10,0,0
481,tree1,100,10,0,0
482,tree1,100,10,0,0
483,tree1,100,10,0,0
484,tree1,100,10,0,0
485,tree1,100,10,0,0
486,tree1,100,10,0,0
487,tree1,100,10,0,0
488,tree1,100,10,0,0
489,tree1,100,10,0,0
490,tree1,100,10,0,0
491,tree1,100,10,0,0
492,tree1,100,10,0,0
493,tree1,100,10,0,0
494,tree1,100,10,0,0
495,tree1,100,10,0,0
496,tree1,100,10,0,0
497,tree1,100,10,0,0
498,tree1,100,10,0,0
499,tree1,100,10,0,0
500,tree1,100,10,0,0
501,tree2,100,10,0,0
502,tree2,100,10,0,0
503,tree2,100,10,0,0
504,tree2,100,10,0,0
505,tree2,100,10,0,0
506,tree2,100,10,0,0
507,tree2,100,10,0,0
508,tree2,100,10,0,0
509,tree2,100,10,0,0
510,tree2,100,10,0,0
511,tree2,100,10,0,0
512,tree2,100,10,0,0
513,tree2,100,10,0,0
514,tree2,100,10,0,0
515,tree2,100,10,0,0
516,tree2,100,10,0,0
517,tree2,100,10,0,0
518,tree2,100,10,0,0
519,tree2,100,10,0,0
520,tree2,100,10,0,0
521,tree2,100,10,0,0
522,tree2,100,10,0,0
523,tree2,100,10,0,0
524,tree2,100,10,0,0
525,tree2,100,10,0,0
526,tree2,100,10,0,0
527,tree2,100,10,0,0
528,tree2,100,10,0,0
529,tree2,100,10,0,0
530,tree2,100,10,0,0
531,tree2,100,10,0,0
532,tree2,100,10,0,0
533,tree2,100,10,0,0
534,tree2,100,10,0,0
535,tree2,100,10,0,0
536,tree2,100,10,0,0
537,tree2,100,10,0,0
538,tree2,100,10,0,0
539,tree2,100,10,0,0
540,tree2,100,10,0,0
541,tree2,100,10,0,0
542,tree2,100,10,0,0
543,tree2,100,10,0,0
544,tree2,100,10,0,0
545,tree2,100,10,0,0
546,tree2,100,10,0,0
547,tree2,100,10,0,0
548,tree2,100,10,0,0
549,tree2,100,10,0,0
550,tree2,100,10,0,0
551,tree3,100,10,0,0
552,tree3,100,10,0,0
553,tree3,100,10,0,0
554,tree3,100,10,0,0
555,tree3,100,10,0,0
556,tree3,100,10,0,0
557,tree3,100,10,0,0
558,tree3,100,10,0,0
559,tree3,100,10,0,0
560,tree3,100,10,0,0
561,tree3,100,10,0,0
562,tree3,100,10,0,0
563,tree3,100,10,0,0
564,tree3,100,10,0,0
565,tree3,100,10,0,0
566,tree3,100,10,0,0
567,tree3,100,10,0,0
568,tree3,100,10,0,0
569,tree3,100,10,0,0
570,tree3,100,10,0,0
571,tree3,100,10,0,0
572,tree3,100,10,0,0
573,tree3,100,10,0,0
574,tree3,100,10,0,0
575,tree3,100,10,0,0
576,tree3,100,10,0,0
577,tree3,100,10,0,0
578,tree3,100,10,0,0
579,tree3,100,10,0,0
580,tree3,100,10,0,0
581,tree3,100,10,0,0
582,tree3,100,10,0,0
583,tree3,100,10,0,0
584,tree3,100,10,0,0
585,tree3,100,10,0,0
586,tree3,100,10,0,0
587,tree3,100,10,0,0
588,tree3,100,10,0,0
589,tree3,100,10,0,0
590,tree3,100,10,0,0
591,tree3,100,10,0,0
592,tree3,100,10,0,0
593,tree3,100,10,0,0
594,tree3,100,10,0,0
595,tree3,100,10,0,0
596,tree3,100,10,0,0
597,tree3,100,10,0,0
598,tree3,100,10,0,0
599,tree3,100,10,0,0
600,tree3,100,10,0,0
601,tree1,100,20,0,0
602,tree1,100,20,0,0
603,tree1,100,20,0,0
604,tree1,100,20,0,0
605,tree1,100,20,0,0
606,tree1,100,20,0,0
607,tree1,100,20,0,0
608,tree1,100,20,0,0
609,tree1,100,20,0,0
610,tree1,100,20,0,0
611,tree1,100,20,0,0
612,tree1,100,20,0,0
613,tree1,100,20,0,0
614,tree1,100,20,0,0
615,tree1,100,20,0,0
616,tree1,100,20,0,0
617,tree1,100,20,0,0
618,tree1,100,20,0,0
619,tree1,100,20,0,0
620,tree1,100,20,0,0
621,tree1,100,20,0,0
622,tree1,100,20,0,0
623,tree1,100,20,0,0
624,tree1,100,20,0,0
625,tree1,100,20,0,0
626,tree1,100,20,0,0
627,tree1,100,20,0,0
628,tree1,100,20,0,0
629,tree1,100,20,0,0
630,tree1,100,20,0,0
631,tree1,100,20,0,0
632,tree1,100,20,0,0
633,tree1,100,20,0,0
634,tree1,100,20,0,0
635,tree1,100,20,0,0
636,tree1,100,20,0,0
637,tree1,100,20,0,0
638,tree1,100,20,0,0
639,tree1,100,20,0,0
640,tree1,100,20,0,0
641,tree1,100,20,0,0
642,tree1,100,20,0,0
643,tree1,100,20,0,0
644,tree1,100,20,0,0
645,tree1,100,20,0,0
646,tree1,100,20,0,0
647,tree1,100,20,0,0
648,tree1,100,20,0,0
649,tree1,100,20,0,0
650,tree1,100,20,0,0
651,tree2,100,20,0,0
652,tree2,100,20,0,0
653,tree2,100,20,0,0
654,tree2,100,20,0,0
655,tree2,100,20,0,0
656,tree2,100,20,0,0
657,tree2,100,20,0,0
658,tree2,100,20,0,0
659,tree2,100,20,0,0
660,tree2,100,20,0,0
661,tree2,100,20,0,0
662,tree2,100,20,0,0
663,tree2,100,20,0,0
664,tree2,100,20,0,0
665,tree2,100,20,0,0
666,tree2,100,20,0,0
667,tree2,100,20,0,0
668,tree2,100,20,0,0
669,tree2,100,20,0,0
670,tree2,100,20,0,0
671,tree2,100,20,0,0
672,tree2,100,20,0,0
673,tree2,100,20,0,0
674,tree2,100,20,0,0
675,tree2,100,20,0,0
676,tree2,100,20,0,0
677,tree2,100,20,0,0
678,tree2,100,20,0,0
679,tree2,100,20,0,0
680,tree2,100,20,0,0
681,tree2,100,20,0,0
682,tree2,100,20,0,0
683,tree2,100,20,0,0
684,tree2,100,20,0,0
685,tree2,100,20,0,0
686,tree2,100,20,0,0
687,tree2,100,20,0,0
688,tree2,100,20,0,0
689,tree2,100,20,0,0
690,tree2,100,20,0,0
691,tree2,100,20,0,0
692,tree2,100,20,0,0
693,tree2,100,20,0,0
694,tree2,100,20,0,0
695,tree2,100,20,0,0
696,tree2,100,20,0,0
697,tree2,100,20,0,0
698,tree2,100,20,0,0
699,tree2,100,20,0,0
700,tree2,100,20,0,0
701,tree3,100,20,0,0
702,tree3,100,20,0,0
703,tree3,100,20,0,0
704,tree3,100,20,0,0
705,tree3,100,20,0,0
706,tree3,100,20,0,0
707,tree3,100,20,0,0
708,tree3,100,20,0,0
709,tree3,100,20,0,0
710,tree3,100,20,0,0
711,tree3,100,20,0,0
712,tree3,100,20,0,0
713,tree3,100,20,0,0
714,tree3,100,20,0,0
715,tree3,100,20,0,0
716,tree3,100,20,0,0
717,tree3,100,20,0,0
718,tree3,100,20,0,0
719,tree3,100,20,0,0
720,tree3,100,20,0,0
721,tree3,100,20,0,0
722,tree3,100,20,0,0
723,tree3,100,20,0,0
724,tree3,100,20,0,0
725,tree3,100,20,0,0
726,tree3,100,20,0,0
727,tree3,100,20,0,0
728,tree3,100,20,0,0
729,tree3,100,20,0,0
730,tree3,100,20,0,0
731,tree3,100,20,0,0
732,tree3,100,20,0,0
733,tree3,100,20,0,0
734,tree3,100,20,0,0
735,tree3,100,20,0,0
736,tree3,100,20,0,0
737,tree3,100,20,0,0
738,tree3,100,20,0,0
739,tree3,100,20,0,0
740,tree3,100,20,0,0
741,tree3,100,20,0,0
742,tree3,100,20,0,0
743,tree3,100,20,0,0
744,tree3,100,20,0,0
745,tree3,100,20,0,0
746,tree3,100,20,0,0
747,tree3,100,20,0,0
748,tree3,100,20,0,0
749,tree3,100,20,0,0
750,tree3,100,20,0,0
751,tree1,100,50,0,0
752,tree1,100,50,0,0
753,tree1,100,50,0,0
754,tree1,100,50,0,0
755,tree1,100,50,0,0
756,tree1,100,50,0,0
757,tree1,100,50,0,0
758,tree1,100,50,0,0
759,tree1,100,50,0,0
760,tree1,100,50,0,0
761,tree1,100,50,0,0
762,tree1,100,50,0,0
763,tree1,100,50,0,0
764,tree1,100,50,0,0
765,tree1,100,50,0,0
766,tree1,100,50,0,0
767,tree1,100,50,0,0
768,tree1,100,50,0,0
769,tree1,100,50,0,0
770,tree1,100,50,0,0
771,tree1,100,50,0,0
772,tree1,100,50,0,0
773,tree1,100,50,0,0
774,tree1,100,50,0,0
775,tree1,100,50,0,0
776,tree1,100,50,0,0
777,tree1,100,50,0,0
778,tree1,100,50,0,0
779,tree1,100,50,0,0
780,tree1,100,50,0,0
781,tree1,100,50,0,0
782,tree1,100,50,0,0
783,tree1,100,50,0,0
784,tree1,100,50,0,0
785,tree1,100,50,0,0
786,tree1,100,50,0,0
787,tree1,100,50,0,0
788,tree1,100,50,0,0
789,tree1,100,50,0,0
790,tree1,100,50,0,0
791,tree1,100,50,0,0
792,tree1,100,50,0,0
793,tree1,100,50,0,0
794,tree1,100,50,0,0
795,tree1,100,50,0,0
796,tree1,100,50,0,0
797,tree1,100,50,0,0
798,tree1,100,50,0,0
799,tree1,100,50,0,0
800,tree1,100,50,0,0
801,tree2,100,50,0,0
802,tree2,100,50,0,0
803,tree2,100,50,0,0
804,tree2,100,50,0,0
805,tree2,100,50,0,0
806,tree2,100,50,0,0
807,tree2,100,50,0,0
808,tree2,100,50,0,0
809,tree2,100,50,0,0
810,tree2,100,50,0,0
811,tree2,100,50,0,0
812,tree2,100,50,0,0
813,tree2,100,50,0,0
814,tree2,100,50,0,0
815,tree2,100,50,0,0
816,tree2,100,50,0,0
817,tree2,100,50,0,0
818,tree2,100,50,0,0
819,tree2,100,50,0,0
820,tree2,100,50,0,0
821,tree2,100,50,0,0
822,tree2,100,50,0,0
823,tree2,100,50,0,0
824,tree2,100,50,0,0
825,tree2,100,50,0,0
826,tree2,100,50,0,0
827,tree2,100,50,0,0
828,tree2,100,50,0,0
829,tree2,100,50,0,0
830,tree2,100,50,0,0
831,tree2,100,50,0,0
832,tree2,100,50,0,0
833,tree2,100,50,0,0
834,tree2,100,50,0,0
835,tree2,100,50,0,0
836,tree2,100,50,0,0
837,tree2,100,50,0,0
838,tree2,100,50,0,0
839,tree2,100,50,0,0
840,tree2,100,50,0,0
841,tree2,100,50,0,0
842,tree2,100,50,0,0
843,tree2,100,50,0,0
844,tree2,100,50,0,0
845,tree2,100,50,0,0
846,tree2,100,50,0,0
847,tree2,100,50,0,0
848,tree2,100,50,0,0
849,tree2,100,50,0,0
850,tree2,100,50,0,0
851,tree3,100,50,0,0
852,tree3,100,50,0,0
853,tree3,100,50,0,0
854,tree3,100,50,0,0
855,tree3,100,50,0,0
856,tree3,100,50,0,0
857,tree3,100,50,0,0
858,tree3,100,50,0,0
859,tree3,100,50,0,0
860,tree3,100,50,0,0
861,tree3,100,50,0,0
862,tree3,100,50,0,0
863,tree3,100,50,0,0
864,tree3,100,50,0,0
865,tree3,100,50,0,0
866,tree3,100,50,0,0
867,tree3,100,50,0,0
868,tree3,100,50,0,0
869,tree3,100,50,0,0
870,tree3,100,50,0,0
871,tree3,100,50,0,0
872,tree3,100,50,0,0
873,tree3,100,50,0,0
874,tree3,100,50,0,0
875,tree3,100,50,0,0
876,tree3,100,50,0,0
877,tree3,100,50,0,0
878,tree3,100,50,0,0
879,tree3,100,50,0,0
880,tree3,100,50,0,0
881,tree3,100,50,0,0
882,tree3,100,50,0,0
883,tree3,100,50,0,0
884,tree3,100,50,0,0
885,tree3,100,50,0,0
886,tree3,100,50,0,0
887,tree3,100,50,0,0
888,tree3,100,50,0,0
889,tree3,100,50,0,0
890,tree3,100,50,0,0
891,tree3,100,50,0,0
892,tree3,100,50,0,0
893,tree3,100,50,0,0
894,tree3,100,50,0,0
895,tree3,100,50,0,0
896,tree3,100,50,0,0
897,tree3,100,50,0,0
898,tree3,100,50,0,0
899,tree3,100,50,0,0
900,tree3,100,50,0,0
901,tree1,100,0,1,0
902,tree1,100,0,1,0
903,tree1,100,0,1,0
904,tree1,100,0,1,0
905,tree1,100,0,1,0
906,tree1,100,0,1,0
907,tree1,100,0,1,0
908,tree1,100,0,1,0
909,tree1,100,0,1,0
910,tree1,100,0,1,0
911,tree1,100,0,1,0
912,tree1,100,0,1,0
913,tree1,100,0,1,0
914,tree1,100,0,1,0
915,tree1,100,0,1,0
916,tree1,100,0,1,0
917,tree1,100,0,1,0
918,tree1,100,0,1,0
919,tree1,100,0,1,0
920,tree1,100,0,1,0
921,tree1,100,0,1,0
922,tree1,100,0,1,0
923,tree1,100,0,1,0
924,tree1,100,0,1,0
925,tree1,100,0,1,0
926,tree1,100,0,1,0
927,tree1,100,0,1,0
928,tree1,100,0,1,0
929,tree1,100,0,1,0
930,tree1,100,0,1,0
931,tree1,100,0,1,0
932,tree1,100,0,1,0
933,tree1,100,0,1,0
934,tree1,100,0,1,0
935,tree1,100,0,1,0
936,tree1,100,0,1,0
937,tree1,100,0,1,0
938,tree1,100,0,1,0
939,tree1,100,0,1,0
940,tree1,100,0,1,0
941,tree1,100,0,1,0
942,tree1,100,0,1,0
943,tree1,100,0,1,0
944,tree1,100,0,1,0
945,tree1,100,0,1,0
946,tree1,100,0,1,0
947,tree1,100,0,1,0
948,tree1,100,0,1,0
949,tree1,100,0,1,0
950,tree1,100,0,1,0
951,tree2,100,0,1,0
952,tree2,100,0,1,0
953,tree2,100,0,1,0
954,tree2,100,0,1,0
955,tree2,100,0,1,0
956,tree2,100,0,1,0
957,tree2,100,0,1,0
958,tree2,100,0,1,0
959,tree2,100,0,1,0
960,tree2,100,0,1,0
961,tree2,100,0,1,0
962,tree2,100,0,1,0
963,tree2,100,0,1,0
964,tree2,100,0,1,0
965,tree2,100,0,1,0
966,tree2,100,0,1,0
967,tree2,100,0,1,0
968,tree2,100,0,1,0
969,tree2,100,0,1,0
970,tree2,100,0,1,0
971,tree2,100,0,1,0
972,tree2,100,0,1,0
973,tree2,100,0,1,0
974,tree2,100,0,1,0
975,tree2,100,0,1,0
976,tree2,100,0,1,0
977,tree2,100,0,1,0
978,tree2,100,0,1,0
979,tree2,100,0,1,0
980,tree2,100,0,1,0
981,tree2,100,0,1,0
982,tree2,100,0,1,0
983,tree2,100,0,1,0
984,tree2,100,0,1,0
985,tree2,100,0,1,0
986,tree2,100,0,1,0
987,tree2,100,0,1,0
988,tree2,100,0,1,0
989,tree2,100,0,1,0
990,tree2,100,0,1,0
991,tree2,100,0,1,0
992,tree2,100,0,1,0
993,tree2,100,0,1,0
994,tree2,100,0,1,0
995,tree2,100,0,1,0
996,tree2,100,0,1,0
997,tree2,100,0,1,0
998,tree2,100,0,1,0
